shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
i76_shp,-12.484772,130.982972,85,
i76_shp,-12.484369,130.983631,86,
i76_shp,-12.483823,130.984252,87,
i76_shp,-12.48335,130.984635,88,
i76_shp,-12.48228,130.985087,89,
i76_shp,-12.480675,130.986969,90,
i76_shp,-12.479435,130.98845,91,
i76_shp,-12.477532,130.986725,92,
i76_shp,-12.47807,130.986261,93,
i76_shp,-12.478329,130.986492,94,
i76_shp,-12.478919,130.987342,95,
i77_shp,-12.478806,130.986865,0,
i77_shp,-12.478565,130.986328,1,
i77_shp,-12.478596,130.986312,2,
i77_shp,-12.478903,130.98657,3,
i77_shp,-12.479492,130.987103,4,
i77_shp,-12.479553,130.98734,5,
i77_shp,-12.479762,130.987444,6,
i77_shp,-12.480026,130.987668,7,
i77_shp,-12.479649,130.988107,8,
i77_shp,-12.479435,130.98845,9,
i77_shp,-12.480189,130.989173,10,
i77_shp,-12.480815,130.990079,11,
i77_shp,-12.479525,130.990929,12,
i77_shp,-12.479327,130.990932,13,
i77_shp,-12.479255,130.991139,14,
i77_shp,-12.479366,130.991228,15,
i77_shp,-12.479483,130.991121,16,
i77_shp,-12.479525,130.990929,17,
i77_shp,-12.480815,130.990079,18,
i77_shp,-12.482971,130.994382,19,
i77_shp,-12.485036,130.998665,20,
i77_shp,-12.485842,130.999573,21,
i77_shp,-12.48658,131.000075,22,
i77_shp,-12.487805,131.000637,23,
i77_shp,-12.489484,131.000889,24,
i77_shp,-12.491565,131.000518,25,
i77_shp,-12.495103,130.999566,26,
i77_shp,-12.496451,130.9994,27,
i77_shp,-12.499923,130.999418,28,
i77_shp,-12.501334,130.999488,29,
i77_shp,-12.502379,130.999238,30,
i77_shp,-12.501594,130.996125,31,
i77_shp,-12.501315,130.994533,32,
i77_shp,-12.501285,130.992799,33,
i77_shp,-12.50227,130.99269,34,
i77_shp,-12.503724,130.991708,35,
i77_shp,-12.504141,130.99208,36,
i77_shp,-12.504667,130.992358,37,
i77_shp,-12.504727,130.992501,38,
i77_shp,-12.504917,130.992542,39,
i77_shp,-12.506048,130.994133,40,
i77_shp,-12.506597,130.994958,41,
i77_shp,-12.506894,130.995141,42,
i77_shp,-12.507249,130.995124,43,
i77_shp,-12.507513,130.99499,44,
i77_shp,-12.508779,130.994062,45,
i77_shp,-12.509056,130.993993,46,
i77_shp,-12.509183,130.993815,47,
i77_shp,-12.50973,130.993506,48,
i77_shp,-12.509228,130.992448,49,
i77_shp,-12.508864,130.991501,50,
i77_shp,-12.508518,130.990675,51,
i77_shp,-12.50817,130.98938,52,
i77_shp,-12.507946,130.989068,53,
i77_shp,-12.507598,130.988883,54,
i77_shp,-12.507203,130.988799,55,
i77_shp,-12.507488,130.986238,56,
i77_shp,-12.506566,130.986201,57,
i77_shp,-12.505806,130.986194,58,
i77_shp,-12.505797,130.985377,59,
i77_shp,-12.505568,130.984323,60,
i77_shp,-12.506828,130.983997,61,
i77_shp,-12.507541,130.983918,62,
i77_shp,-12.508607,130.983271,63,
i77_shp,-12.510321,130.985827,64,
i77_shp,-12.510912,130.986499,65,
i77_shp,-12.512299,130.987619,66,
i77_shp,-12.513954,130.985792,67,
i77_shp,-12.514174,130.985657,68,
i77_shp,-12.514309,130.985386,69,
i77_shp,-12.514562,130.985088,70,
i77_shp,-12.514782,130.984709,71,
i77_shp,-12.514956,130.984245,72,
i77_shp,-12.515051,130.983313,73,
i77_shp,-12.515103,130.983051,74,
i77_shp,-12.515041,130.98282,75,
i77_shp,-12.515054,130.981541,76,
i77_shp,-12.51512,130.981296,77,
i77_shp,-12.514854,130.98049,78,
i77_shp,-12.51456,130.980022,79,
i77_shp,-12.514035,130.979544,80,
i77_shp,-12.513889,130.979421,81,
i77_shp,-12.512955,130.980586,82,
i77_shp,-12.51254,130.980913,83,
i77_shp,-12.512454,130.981351,84,
i77_shp,-12.512413,130.981598,85,
i77_shp,-12.512493,130.9819,86,
i77_shp,-12.51261,130.984154,87,
i77_shp,-12.514031,130.985543,88,
i77_shp,-12.512299,130.987619,89,
i77_shp,-12.511532,130.988747,90,
i77_shp,-12.510283,130.989917,91,
i77_shp,-12.508518,130.990675,92,
i77_shp,-12.50736,130.990974,93,
i77_shp,-12.50608,130.99103,94,
i77_shp,-12.504847,130.991238,95,
i77_shp,-12.503724,130.991708,96,
i77_shp,-12.50227,130.99269,97,
i77_shp,-12.501285,130.992799,98,
i77_shp,-12.501078,130.990161,99,
i77_shp,-12.500835,130.988816,100,
i77_shp,-12.500134,130.98572,101,
i77_shp,-12.497147,130.986415,102,
i77_shp,-12.494068,130.987164,103,
i77_shp,-12.492602,130.987502,104,
i77_shp,-12.490682,130.987947,105,
i77_shp,-12.489432,130.988306,106,
i77_shp,-12.487262,130.988528,107,
i77_shp,-12.48609,130.988096,108,
i77_shp,-12.483767,130.986938,109,
i77_shp,-12.483246,130.986511,110,
i77_shp,-12.481753,130.987934,111,
i77_shp,-12.480675,130.986969,112,
i77_shp,-12.480026,130.987668,113,
i77_shp,-12.479649,130.988107,114,
i77_shp,-12.479302,130.988175,115,
i77_shp,-12.477532,130.986725,116,
i77_shp,-12.47807,130.986261,117,
i77_shp,-12.478313,130.986331,118,
i77_shp,-12.478329,130.986492,119,
i77_shp,-12.478101,130.986723,120,
i77_shp,-12.478919,130.987342,121,
i77_shp,-12.479048,130.987067,122,
i77_shp,-12.478806,130.986865,123,
i440_shp,-12.576879,131.100464,0,
i440_shp,-12.576281,131.10041,1,
i440_shp,-12.575371,131.101194,2,
i440_shp,-12.574353,131.102032,3,
i440_shp,-12.573546,131.101216,4,
i440_shp,-12.572843,131.100953,5,
i440_shp,-12.571685,131.101109,6,
i440_shp,-12.56978,131.092832,7,
i440_shp,-12.568871,131.088868,8,
i440_shp,-12.565541,131.074467,9,
i440_shp,-12.565296,131.073422,10,
i440_shp,-12.562952,131.07316,11,
i440_shp,-12.560935,131.072541,12,
i440_shp,-12.558673,131.071453,13,
i440_shp,-12.555416,131.069184,14,
i440_shp,-12.551026,131.066056,15,
i440_shp,-12.543402,131.060672,16,
i440_shp,-12.540547,131.058521,17,
i440_shp,-12.536521,131.054993,18,
i440_shp,-12.532807,131.051836,19,
i440_shp,-12.528828,131.048207,20,
i440_shp,-12.525951,131.045514,21,
i440_shp,-12.524996,131.044216,22,
i440_shp,-12.524831,131.044322,23,
i440_shp,-12.524532,131.04461,24,
i440_shp,-12.52435,131.045063,25,
i440_shp,-12.52424,131.045295,26,
i440_shp,-12.524444,131.045391,27,
i440_shp,-12.524514,131.045223,28,
i440_shp,-12.52471,131.045231,29,
i440_shp,-12.524827,131.04548,30,
i440_shp,-12.524483,131.045687,31,
i440_shp,-12.524444,131.045391,32,
i440_shp,-12.524514,131.045223,33,
i440_shp,-12.52435,131.045063,34,
i440_shp,-12.524532,131.04461,35,
i440_shp,-12.524831,131.044322,36,
i440_shp,-12.524996,131.044216,37,
i440_shp,-12.522039,131.040032,38,
i440_shp,-12.51764,131.033736,39,
i440_shp,-12.516443,131.031878,40,
i440_shp,-12.515554,131.029229,41,
i440_shp,-12.514328,131.025577,42,
i440_shp,-12.51318,131.023723,43,
i440_shp,-12.511432,131.021892,44,
i440_shp,-12.510144,131.020952,45,
i440_shp,-12.506847,131.019061,46,
i440_shp,-12.501731,131.016084,47,
i440_shp,-12.497986,131.013997,48,
i440_shp,-12.496017,131.012854,49,
i440_shp,-12.493664,131.011761,50,
i440_shp,-12.489982,131.010921,51,
i440_shp,-12.486845,131.009806,52,
i440_shp,-12.484641,131.008218,53,
i440_shp,-12.482758,131.006022,54,
i440_shp,-12.480877,131.003899,55,
i440_shp,-12.475978,130.99928,56,
i440_shp,-12.473833,130.996962,57,
i440_shp,-12.475478,130.995538,58,
i440_shp,-12.475936,130.994769,59,
i440_shp,-12.476891,130.992735,60,
i440_shp,-12.478067,130.990205,61,
i440_shp,-12.479435,130.98845,62,
i440_shp,-12.477532,130.986725,63,
i440_shp,-12.47807,130.986261,64,
i440_shp,-12.478313,130.986331,65,
i440_shp,-12.478329,130.986492,66,
i440_shp,-12.478101,130.986723,67,
i440_shp,-12.478919,130.987342,68,
i440_shp,-12.479048,130.987067,69,
i440_shp,-12.478806,130.986865,70,
i440_shp,-12.478565,130.986328,71,
i440_shp,-12.478596,130.986312,72,
i440_shp,-12.478903,130.98657,73,
i440_shp,-12.479492,130.987103,74,
i440_shp,-12.479553,130.98734,75,
i440_shp,-12.479762,130.987444,76,
i440_shp,-12.480026,130.987668,77,
i440_shp,-12.479649,130.988107,78,
i440_shp,-12.479435,130.98845,79,
i440_shp,-12.478067,130.990205,80,
i440_shp,-12.476891,130.992735,81,
i440_shp,-12.475936,130.994769,82,
i440_shp,-12.475478,130.995538,83,
i440_shp,-12.473833,130.996962,84,
i440_shp,-12.473732,130.997059,85,
i440_shp,-12.475802,130.999408,86,
i440_shp,-12.480737,131.004054,87,
i440_shp,-12.48261,131.006125,88,
i440_shp,-12.484522,131.008379,89,
i440_shp,-12.486788,131.010007,90,
i440_shp,-12.489979,131.01114,91,
i440_shp,-12.493634,131.01195,92,
i440_shp,-12.495963,131.013002,93,
i440_shp,-12.497934,131.014153,94,
i440_shp,-12.501649,131.016247,95,
i440_shp,-12.50677,131.019219,96,
i440_shp,-12.510112,131.021164,97,
i440_shp,-12.51131,131.022058,98,
i440_shp,-12.513033,131.023852,99,
i440_shp,-12.514147,131.025653,100,
i440_shp,-12.515332,131.029226,101,
i440_shp,-12.518373,131.029351,102,
i440_shp,-12.522187,131.029307,103,
i440_shp,-12.53296,131.029318,104,
i440_shp,-12.542649,131.02932,105,
i440_shp,-12.550602,131.029328,106,
i440_shp,-12.55058,131.032198,107,
i440_shp,-12.548465,131.0322,108,
i440_shp,-12.547593,131.032763,109,
i440_shp,-12.547243,131.033625,110,
i440_shp,-12.546558,131.035828,111,
i440_shp,-12.546465,131.038568,112,
i440_shp,-12.551184,131.03844,113,
i440_shp,-12.554799,131.038413,114,
i440_shp,-12.554823,131.042388,115,
i440_shp,-12.55484,131.049582,116,
i440_shp,-12.554851,131.052913,117,
i440_shp,-12.554858,131.059095,118,
i440_shp,-12.584122,131.059034,119,
i440_shp,-12.584129,131.073405,120,
i440_shp,-12.584132,131.073622,121,
i440_shp,-12.590598,131.073616,122,
i440_shp,-12.595688,131.073618,123,
i440_shp,-12.602429,131.073591,124,
i440_shp,-12.610104,131.073596,125,
i440_shp,-12.613511,131.073594,126,
i440_shp,-12.617624,131.073464,127,
i440_shp,-12.623873,131.072519,128,
i440_shp,-12.627286,131.072681,129,
i440_shp,-12.630476,131.073201,130,
i440_shp,-12.63191,131.073509,131,
i440_shp,-12.632654,131.073847,132,
i440_shp,-12.63379,131.074083,133,
i440_shp,-12.634546,131.074152,134,
i440_shp,-12.634672,131.073896,135,
i440_shp,-12.642871,131.075315,136,
i440_shp,-12.64277,131.099167,137,
i440_shp,-12.64276,131.118677,138,
i440_shp,-12.637392,131.118669,139,
i440_shp,-12.630018,131.118645,140,
i440_shp,-12.613444,131.118656,141,
i440_shp,-12.598568,131.118644,142,
i440_shp,-12.590727,131.111403,143,
i440_shp,-12.581775,131.111254,144,
i440_shp,-12.581261,131.110755,145,
i440_shp,-12.575838,131.103921,146,
i440_shp,-12.574353,131.102032,147,
i440_shp,-12.575371,131.101194,148,
i440_shp,-12.576281,131.10041,149,
i440_shp,-12.576879,131.100464,150,
i440_shp,-12.576281,131.10041,151,
i440_shp,-12.575371,131.101194,152,
i440_shp,-12.574353,131.102032,153,
i440_shp,-12.573546,131.101216,154,
i440_shp,-12.572843,131.100953,155,
i440_shp,-12.571685,131.101109,156,
i440_shp,-12.56978,131.092832,157,
i440_shp,-12.568871,131.088868,158,
i440_shp,-12.565541,131.074467,159,
i440_shp,-12.565296,131.073422,160,
i440_shp,-12.562952,131.07316,161,
i440_shp,-12.560935,131.072541,162,
i440_shp,-12.558673,131.071453,163,
i440_shp,-12.555416,131.069184,164,
i440_shp,-12.551026,131.066056,165,
i440_shp,-12.543402,131.060672,166,
i440_shp,-12.540547,131.058521,167,
i440_shp,-12.536521,131.054993,168,
i440_shp,-12.532807,131.051836,169,
i440_shp,-12.528828,131.048207,170,
i440_shp,-12.525951,131.045514,171,
i440_shp,-12.524996,131.044216,172,
i440_shp,-12.524831,131.044322,173,
i440_shp,-12.524532,131.04461,174,
i440_shp,-12.52435,131.045063,175,
i440_shp,-12.52424,131.045295,176,
i440_shp,-12.524444,131.045391,177,
i440_shp,-12.524514,131.045223,178,
i440_shp,-12.52471,131.045231,179,
i440_shp,-12.524827,131.04548,180,
i440_shp,-12.524483,131.045687,181,
i440_shp,-12.524444,131.045391,182,
i440_shp,-12.524514,131.045223,183,
i440_shp,-12.52435,131.045063,184,
i440_shp,-12.524532,131.04461,185,
i440_shp,-12.524831,131.044322,186,
i440_shp,-12.524996,131.044216,187,
i440_shp,-12.522039,131.040032,188,
i440_shp,-12.51764,131.033736,189,
i440_shp,-12.516443,131.031878,190,
i440_shp,-12.515554,131.029229,191,
i440_shp,-12.514328,131.025577,192,
i440_shp,-12.51318,131.023723,193,
i440_shp,-12.511432,131.021892,194,
i440_shp,-12.510144,131.020952,195,
i440_shp,-12.506847,131.019061,196,
i440_shp,-12.501731,131.016084,197,
i440_shp,-12.497986,131.013997,198,
i440_shp,-12.496017,131.012854,199,
i440_shp,-12.493664,131.011761,200,
i440_shp,-12.489982,131.010921,201,
i440_shp,-12.486845,131.009806,202,
i440_shp,-12.484641,131.008218,203,
i440_shp,-12.482758,131.006022,204,
i440_shp,-12.480877,131.003899,205,
i440_shp,-12.475978,130.99928,206,
i440_shp,-12.473833,130.996962,207,
i440_shp,-12.475478,130.995538,208,
i440_shp,-12.475936,130.994769,209,
i440_shp,-12.476891,130.992735,210,
i440_shp,-12.478067,130.990205,211,
i440_shp,-12.479435,130.98845,212,
i440_shp,-12.477532,130.986725,213,
i440_shp,-12.47807,130.986261,214,
i440_shp,-12.478313,130.986331,215,
i440_shp,-12.478329,130.986492,216,
i440_shp,-12.478101,130.986723,217,
i440_shp,-12.478919,130.987342,218,
i440_shp,-12.479048,130.987067,219,
i440_shp,-12.478806,130.986865,220,
i440_shp,-12.478565,130.986328,221,
i440_shp,-12.478596,130.986312,222,
i440_shp,-12.478903,130.98657,223,
i440_shp,-12.479492,130.987103,224,
i440_shp,-12.479553,130.98734,225,
i440_shp,-12.479762,130.987444,226,
i440_shp,-12.480026,130.987668,227,
i440_shp,-12.479649,130.988107,228,
i440_shp,-12.479435,130.98845,229,
i440_shp,-12.478067,130.990205,230,
i440_shp,-12.476891,130.992735,231,
i440_shp,-12.475936,130.994769,232,
i440_shp,-12.475478,130.995538,233,
i440_shp,-12.473833,130.996962,234,
i440_shp,-12.473732,130.997059,235,
i440_shp,-12.475802,130.999408,236,
i440_shp,-12.480737,131.004054,237,
i440_shp,-12.48261,131.006125,238,
i440_shp,-12.484522,131.008379,239,
i440_shp,-12.486788,131.010007,240,
i440_shp,-12.489979,131.01114,241,
i440_shp,-12.493634,131.01195,242,
i440_shp,-12.495963,131.013002,243,
i440_shp,-12.497934,131.014153,244,
i440_shp,-12.501649,131.016247,245,
i440_shp,-12.50677,131.019219,246,
i440_shp,-12.510112,131.021164,247,
i440_shp,-12.51131,131.022058,248,
i440_shp,-12.513033,131.023852,249,
i440_shp,-12.514147,131.025653,250,
i440_shp,-12.515332,131.029226,251,
i440_shp,-12.516272,131.031967,252,
i440_shp,-12.517474,131.033849,253,
i440_shp,-12.52188,131.040148,254,
i440_shp,-12.524831,131.044322,255,
i440_shp,-12.524532,131.04461,256,
i440_shp,-12.52435,131.045063,257,
i440_shp,-12.52424,131.045295,258,
i440_shp,-12.524444,131.045391,259,
i440_shp,-12.524514,131.045223,260,
i440_shp,-12.52471,131.045231,261,
i440_shp,-12.524827,131.04548,262,
i440_shp,-12.524483,131.045687,263,
i440_shp,-12.524444,131.045391,264,
i440_shp,-12.524514,131.045223,265,
i440_shp,-12.52435,131.045063,266,
i440_shp,-12.524532,131.04461,267,
i440_shp,-12.524831,131.044322,268,
i440_shp,-12.525917,131.04585,269,
i440_shp,-12.527348,131.047517,270,
i440_shp,-12.528421,131.048583,271,
i440_shp,-12.5301,131.049995,272,
i440_shp,-12.532554,131.052007,273,
i440_shp,-12.536386,131.055136,274,
i440_shp,-12.540383,131.058713,275,
i440_shp,-12.543247,131.06084,276,
i440_shp,-12.550899,131.066231,277,
i440_shp,-12.55526,131.069359,278,
i440_shp,-12.558572,131.071614,279,
i440_shp,-12.560906,131.072728,280,
i440_shp,-12.562926,131.07333,281,
i440_shp,-12.565326,131.073638,282,
i440_shp,-12.565541,131.074467,283,
i440_shp,-12.568871,131.088868,284,
i440_shp,-12.56978,131.092832,285,
i440_shp,-12.571685,131.101109,286,
i440_shp,-12.572843,131.100953,287,
i440_shp,-12.573546,131.101216,288,
i440_shp,-12.574353,131.102032,289,
i440_shp,-12.575371,131.101194,290,
i440_shp,-12.576281,131.10041,291,
i440_shp,-12.576879,131.100464,292,
i445_shp,-12.576879,131.100464,0,
i445_shp,-12.576281,131.10041,1,
i445_shp,-12.575371,131.101194,2,
i445_shp,-12.574353,131.102032,3,
i445_shp,-12.575838,131.103921,4,
i445_shp,-12.581261,131.110755,5,
i445_shp,-12.581775,131.111254,6,
i445_shp,-12.590727,131.111403,7,
i445_shp,-12.598568,131.118644,8,
i445_shp,-12.613444,131.118656,9,
i445_shp,-12.630018,131.118645,10,
i445_shp,-12.637392,131.118669,11,
i445_shp,-12.64276,131.118677,12,
i445_shp,-12.64277,131.099167,13,
i445_shp,-12.642871,131.075315,14,
i445_shp,-12.657451,131.0779,15,
i445_shp,-12.66604,131.079284,16,
i445_shp,-12.670932,131.079889,17,
i445_shp,-12.67299,131.08018,18,
i445_shp,-12.673417,131.080111,19,
i445_shp,-12.673586,131.079652,20,
i445_shp,-12.673912,131.07899,21,
i445_shp,-12.673407,131.078629,22,
i445_shp,-12.673762,131.077696,23,
i445_shp,-12.673854,131.077743,24,
i445_shp,-12.673725,131.078076,25,
i445_shp,-12.67354,131.078374,26,
i445_shp,-12.67347,131.078606,27,
i445_shp,-12.673772,131.0789,28,
i445_shp,-12.673289,131.079986,29,
i445_shp,-12.673004,131.080036,30,
i445_shp,-12.670973,131.079674,31,
i445_shp,-12.665998,131.079012,32,
i445_shp,-12.657502,131.077635,33,
i445_shp,-12.642875,131.075076,34,
i445_shp,-12.634837,131.073696,35,
i445_shp,-12.634672,131.073896,36,
i445_shp,-12.634546,131.074152,37,
i445_shp,-12.63379,131.074083,38,
i445_shp,-12.632654,131.073847,39,
i445_shp,-12.632337,131.07328,40,
i445_shp,-12.630496,131.072976,41,
i445_shp,-12.627297,131.072467,42,
i445_shp,-12.623867,131.072276,43,
i445_shp,-12.617592,131.073221,44,
i445_shp,-12.6135,131.073321,45,
i445_shp,-12.610071,131.07332,46,
i445_shp,-12.602438,131.073364,47,
i445_shp,-12.595677,131.073406,48,
i445_shp,-12.590604,131.07339,49,
i445_shp,-12.584129,131.073405,50,
i445_shp,-12.572993,131.073411,51,
i445_shp,-12.565296,131.073422,52,
i445_shp,-12.562952,131.07316,53,
i445_shp,-12.560935,131.072541,54,
i445_shp,-12.558673,131.071453,55,
i445_shp,-12.555416,131.069184,56,
i445_shp,-12.551026,131.066056,57,
i445_shp,-12.543402,131.060672,58,
i445_shp,-12.540547,131.058521,59,
i445_shp,-12.536521,131.054993,60,
i445_shp,-12.532807,131.051836,61,
i445_shp,-12.528828,131.048207,62,
i445_shp,-12.525951,131.045514,63,
i445_shp,-12.524996,131.044216,64,
i445_shp,-12.524532,131.04461,65,
i445_shp,-12.52435,131.045063,66,
i445_shp,-12.52424,131.045295,67,
i445_shp,-12.524444,131.045391,68,
i445_shp,-12.524514,131.045223,69,
i445_shp,-12.52471,131.045231,70,
i445_shp,-12.524827,131.04548,71,
i445_shp,-12.524483,131.045687,72,
i445_shp,-12.524444,131.045391,73,
i445_shp,-12.524514,131.045223,74,
i445_shp,-12.52435,131.045063,75,
i445_shp,-12.524532,131.04461,76,
i445_shp,-12.524831,131.044322,77,
i445_shp,-12.524996,131.044216,78,
i445_shp,-12.522039,131.040032,79,
i445_shp,-12.51764,131.033736,80,
i445_shp,-12.516443,131.031878,81,
i445_shp,-12.515554,131.029229,82,
i445_shp,-12.514328,131.025577,83,
i445_shp,-12.51318,131.023723,84,
i445_shp,-12.511432,131.021892,85,
i445_shp,-12.510144,131.020952,86,
i445_shp,-12.506847,131.019061,87,
i445_shp,-12.501731,131.016084,88,
i445_shp,-12.497986,131.013997,89,
i445_shp,-12.496017,131.012854,90,
i445_shp,-12.493664,131.011761,91,
i445_shp,-12.489982,131.010921,92,
i445_shp,-12.486845,131.009806,93,
i445_shp,-12.484641,131.008218,94,
i445_shp,-12.482758,131.006022,95,
i445_shp,-12.480877,131.003899,96,
i445_shp,-12.475978,130.99928,97,
i445_shp,-12.473833,130.996962,98,
i445_shp,-12.475478,130.995538,99,
i445_shp,-12.475936,130.994769,100,
i445_shp,-12.476891,130.992735,101,
i445_shp,-12.478067,130.990205,102,
i445_shp,-12.479435,130.98845,103,
i445_shp,-12.477532,130.986725,104,
i445_shp,-12.47807,130.986261,105,
i445_shp,-12.478329,130.986492,106,
i445_shp,-12.478919,130.987342,107,
i445a_shp,-12.576879,131.100464,0,
i445a_shp,-12.576281,131.10041,1,
i445a_shp,-12.575371,131.101194,2,
i445a_shp,-12.574353,131.102032,3,
i445a_shp,-12.575838,131.103921,4,
i445a_shp,-12.581261,131.110755,5,
i445a_shp,-12.581775,131.111254,6,
i445a_shp,-12.590727,131.111403,7,
i445a_shp,-12.598568,131.118644,8,
i445a_shp,-12.613444,131.118656,9,
i445a_shp,-12.630018,131.118645,10,
i445a_shp,-12.637392,131.118669,11,
i445a_shp,-12.64276,131.118677,12,
i445a_shp,-12.64277,131.099167,13,
i445a_shp,-12.642871,131.075315,14,
i445a_shp,-12.657451,131.0779,15,
i445a_shp,-12.66604,131.079284,16,
i445a_shp,-12.670932,131.079889,17,
i445a_shp,-12.67299,131.08018,18,
i445a_shp,-12.673417,131.080111,19,
i445a_shp,-12.673586,131.079652,20,
i445a_shp,-12.673912,131.07899,21,
i445a_shp,-12.673407,131.078629,22,
i445a_shp,-12.673762,131.077696,23,
i445a_shp,-12.673854,131.077743,24,
i445a_shp,-12.673725,131.078076,25,
i445a_shp,-12.67354,131.078374,26,
i445a_shp,-12.67347,131.078606,27,
i445a_shp,-12.673772,131.0789,28,
i445a_shp,-12.673289,131.079986,29,
i445a_shp,-12.673004,131.080036,30,
i445a_shp,-12.670973,131.079674,31,
i445a_shp,-12.665998,131.079012,32,
i445a_shp,-12.657502,131.077635,33,
i445a_shp,-12.642875,131.075076,34,
i445a_shp,-12.634837,131.073696,35,
i445a_shp,-12.634672,131.073896,36,
i445a_shp,-12.634546,131.074152,37,
i445a_shp,-12.63379,131.074083,38,
i445a_shp,-12.632654,131.073847,39,
i445a_shp,-12.632337,131.07328,40,
i445a_shp,-12.630496,131.072976,41,
i445a_shp,-12.627297,131.072467,42,
i445a_shp,-12.623867,131.072276,43,
i445a_shp,-12.617592,131.073221,44,
i445a_shp,-12.6135,131.073321,45,
i445a_shp,-12.610071,131.07332,46,
i445a_shp,-12.602438,131.073364,47,
i445a_shp,-12.595677,131.073406,48,
i445a_shp,-12.590604,131.07339,49,
i445a_shp,-12.584129,131.073405,50,
i445a_shp,-12.565296,131.073422,51,
i445a_shp,-12.562952,131.07316,52,
i445a_shp,-12.558673,131.071453,53,
i445a_shp,-12.555416,131.069184,54,
i445a_shp,-12.551026,131.066056,55,
i445a_shp,-12.543402,131.060672,56,
i445a_shp,-12.540547,131.058521,57,
i445a_shp,-12.536521,131.054993,58,
i445a_shp,-12.53698,131.054556,59,
i445a_shp,-12.537633,131.05423,60,
i445a_shp,-12.538645,131.054311,61,
i445a_shp,-12.539868,131.05513,62,
i445a_shp,-12.54067,131.054217,63,
i445a_shp,-12.541936,131.053624,64,
i445a_shp,-12.541801,131.053195,65,
i445a_shp,-12.54067,131.054217,66,
i445a_shp,-12.539868,131.05513,67,
i445a_shp,-12.538645,131.054311,68,
i445a_shp,-12.537633,131.05423,69,
i445a_shp,-12.536521,131.054993,70,
i445a_shp,-12.532807,131.051836,71,
i445a_shp,-12.528828,131.048207,72,
i445a_shp,-12.525951,131.045514,73,
i445a_shp,-12.524996,131.044216,74,
i445a_shp,-12.524831,131.044322,75,
i445a_shp,-12.524532,131.04461,76,
i445a_shp,-12.52435,131.045063,77,
i445a_shp,-12.52424,131.045295,78,
i445a_shp,-12.524444,131.045391,79,
i445a_shp,-12.524514,131.045223,80,
i445a_shp,-12.52471,131.045231,81,
i445a_shp,-12.524827,131.04548,82,
i445a_shp,-12.524483,131.045687,83,
i445a_shp,-12.524444,131.045391,84,
i445a_shp,-12.524514,131.045223,85,
i445a_shp,-12.52435,131.045063,86,
i445a_shp,-12.524532,131.04461,87,
i445a_shp,-12.524831,131.044322,88,
i445a_shp,-12.524996,131.044216,89,
i445a_shp,-12.522039,131.040032,90,
i445a_shp,-12.51764,131.033736,91,
i445a_shp,-12.516443,131.031878,92,
i445a_shp,-12.515554,131.029229,93,
i445a_shp,-12.514328,131.025577,94,
i445a_shp,-12.51318,131.023723,95,
i445a_shp,-12.511432,131.021892,96,
i445a_shp,-12.510144,131.020952,97,
i445a_shp,-12.506847,131.019061,98,
i445a_shp,-12.501731,131.016084,99,
i445a_shp,-12.497986,131.013997,100,
i445a_shp,-12.496017,131.012854,101,
i445a_shp,-12.493664,131.011761,102,
i445a_shp,-12.489982,131.010921,103,
i445a_shp,-12.486845,131.009806,104,
i445a_shp,-12.484641,131.008218,105,
i445a_shp,-12.482758,131.006022,106,
i445a_shp,-12.480877,131.003899,107,
i445a_shp,-12.475978,130.99928,108,
i445a_shp,-12.473833,130.996962,109,
i445a_shp,-12.475478,130.995538,110,
i445a_shp,-12.475936,130.994769,111,
i445a_shp,-12.476891,130.992735,112,
i445a_shp,-12.478067,130.990205,113,
i445a_shp,-12.479435,130.98845,114,
i445a_shp,-12.477532,130.986725,115,
i445a_shp,-12.47807,130.986261,116,
i445a_shp,-12.478329,130.986492,117,
i445a_shp,-12.478919,130.987342,118,
o445_shp,-12.478903,130.98657,0,
o445_shp,-12.479492,130.987103,1,
o445_shp,-12.479553,130.98734,2,
o445_shp,-12.479762,130.987444,3,
o445_shp,-12.480026,130.987668,4,
o445_shp,-12.479649,130.988107,5,
o445_shp,-12.479435,130.98845,6,
o445_shp,-12.478067,130.990205,7,
o445_shp,-12.476891,130.992735,8,
o445_shp,-12.475936,130.994769,9,
o445_shp,-12.475478,130.995538,10,
o445_shp,-12.473833,130.996962,11,
o445_shp,-12.473732,130.997059,12,
o445_shp,-12.475802,130.999408,13,
o445_shp,-12.480737,131.004054,14,
o445_shp,-12.48261,131.006125,15,
o445_shp,-12.484522,131.008379,16,
o445_shp,-12.486788,131.010007,17,
o445_shp,-12.489979,131.01114,18,
o445_shp,-12.493634,131.01195,19,
o445_shp,-12.495963,131.013002,20,
o445_shp,-12.497934,131.014153,21,
o445_shp,-12.501649,131.016247,22,
o445_shp,-12.50677,131.019219,23,
o445_shp,-12.510112,131.021164,24,
o445_shp,-12.51131,131.022058,25,
o445_shp,-12.513033,131.023852,26,
o445_shp,-12.514147,131.025653,27,
o445_shp,-12.515332,131.029226,28,
o445_shp,-12.516272,131.031967,29,
o445_shp,-12.517474,131.033849,30,
o445_shp,-12.52188,131.040148,31,
o445_shp,-12.524831,131.044322,32,
o445_shp,-12.524532,131.04461,33,
o445_shp,-12.52435,131.045063,34,
o445_shp,-12.52424,131.045295,35,
